"id","state","name"
"US1TXHYS028","Texas","TX MANCHACA"
"US1TXHYS029","Texas","TX DRIPPING SPRINGS"
"US1TXHYS030","Texas","TX KYLE"
"US1TXHYS031","Texas","TX KYLE"
"US1TXHYS032","Texas","TX KYLE"
"US1TXHYS035","Texas","TX DRIPPING SPRINGS"
"US1TXHYS037","Texas","TX WIMBERLEY"
"US1TXHYS038","Texas","TX BUDA"
"US1TXHYS039","Texas","TX DRIPPING SPRINGS"
"US1TXHYS041","Texas","TX SAN MARCOS"
"US1TXHYS042","Texas","TX SAN MARCOS"
"US1TXHYS047","Texas","TX SAN MARCOS"
"US1TXHYS049","Texas","TX DRIPPING SPRINGS"
"US1TXHYS052","Texas","TX DRIPPING SPRINGS"
"US1TXHYS053","Texas","TX DRIPPING SPRINGS"
"US1TXHYS054","Texas","TX WIMBERLEY"
"US1TXHYS055","Texas","TX MOUNTAIN CITY"
"US1TXHYS056","Texas","TX DRIFTWOOD"
"US1TXHYS057","Texas","TX DRIPPING SPRINGS"
"US1TXHYS058","Texas","TX DRIPPING SPRINGS"
"US1TXHYS059","Texas","TX AUSTIN"
"US1TXHYS060","Texas","TX DRIFTWOOD"
"US1TXHYS061","Texas","TX SAN MARCOS"
"US1TXHYS063","Texas","TX DRIPPING SPRINGS"
"US1TXHYS064","Texas","TX KYLE"
"US1TXHYS065","Texas","TX SAN MARCOS"
"US1TXHYS066","Texas","TX SAN MARCOS"
"US1TXHYS069","Texas","TX SAN MARCOS"
"US1TXHYS073","Texas","TX KYLE"
"US1TXHYS074","Texas","TX SAN MARCOS"
"US1TXHYS077","Texas","TX WIMBERLEY"
"US1TXHYS080","Texas","TX DRIPPING SPRINGS"
"US1TXHYS081","Texas","TX WIMBERLEY"
"US1TXHYS082","Texas","TX KYLE"
"US1TXHYS086","Texas","TX KYLE"
"US1TXHYS087","Texas","TX KYLE"
"US1TXHYS088","Texas","TX DRIPPING SPRINGS"
"US1TXHYS090","Texas","TX WIMBERLEY"
"US1TXHYS091","Texas","TX WIMBERLEY"
"US1TXHYS092","Texas","TX KYLE"
"US1TXHYS093","Texas","TX WIMBERLEY"
"US1TXHYS098","Texas","TX SAN MARCOS"
"US1TXHYS100","Texas","TX DRIFTWOOD"
"US1TXHYS101","Texas","TX DRIFTWOOD"
"US1TXHYS103","Texas","TX DRIPPING SPRINGS"
"US1TXHYS107","Texas","TX DRIPPING SPRINGS"
"US1TXHYS109","Texas","TX DRIFTWOOD"
"US1TXHYS113","Texas","TX WOODCREEK"
"US1TXHYS116","Texas","TX KYLE"
"US1TXHYS117","Texas","TX KYLE"
"US1TXHYS118","Texas","TX WIMBERLEY"
"US1TXHYS122","Texas","TX WIMBERLEY"
"US1TXHYS124","Texas","TX SAN MARCOS"
"US1TXHYS126","Texas","TX SAN MARCOS"
"US1TXHYS127","Texas","TX HAYS"
"US1TXHYS128","Texas","TX KYLE"
"US1TXHYS129","Texas","TX WIMBERLEY"
"US1TXHYS130","Texas","TX WIMBERLEY"
"US1TXHYS131","Texas","TX BUDA"
"US1TXHYS133","Texas","TX WIMBERLEY"
"US1TXHYS135","Texas","TX SAN MARCOS"
"US1TXHYS136","Texas","TX WIMBERLEY"
"US1TXHYS137","Texas","TX BUDA"
"US1TXHYS138","Texas","TX DRIPPING SPRINGS"
"US1TXHYS140","Texas","TX DRIPPING SPRINGS"
"US1TXHYS141","Texas","TX WIMBERLEY"
"US1TXHYS142","Texas","TX WIMBERLEY"
"US1TXHYS143","Texas","TX WIMBERLEY"
"US1TXHYS146","Texas","TX SAN MARCOS"
"US1TXHYS147","Texas","TX SAN MARCOS"
"US1TXHYS148","Texas","TX WIMBERLEY"
"US1TXHYS150","Texas","TX DRIPPING SPRINGS"
"US1TXHYS151","Texas","TX DRIPPING SPRINGS"
"US1TXHYS152","Texas","TX ROUND MOUNTAIN"
"US1TXHYS154","Texas","TX KYLE"
"US1TXHYS155","Texas","TX WIMBERLEY"
"US1TXHYS156","Texas","TX KYLE"
"US1TXHYS157","Texas","TX WIMBERLEY"
"US1TXHYS158","Texas","TX SAN MARCOS"
"US1TXHYS161","Texas","TX DRIPPING SPRINGS"
"US1TXHYS162","Texas","TX DRIPPING SPRINGS"
"US1TXHYS164","Texas","TX KYLE"
"US1TXHYS166","Texas","TX WIMBERLEY"
"US1TXHYS167","Texas","TX SAN MARCOS"
"US1TXHYS168","Texas","TX HAYS"
"US1TXHYS171","Texas","TX SAN MARCOS"
"US1TXHYS172","Texas","TX SAN MARCOS"
"US1TXHYS174","Texas","TX SAN MARCOS"
"US1TXHYS176","Texas","TX WIMBERLEY"
"US1TXHYS178","Texas","TX WIMBERLEY"
"US1TXHYS179","Texas","TX NIEDERWALD"
"US1TXHYS180","Texas","TX DRIPPING SPRINGS"
"US1TXHYS183","Texas","TX WIMBERLEY"
"US1TXHYS185","Texas","TX SAN MARCOS"
"US1TXHYS188","Texas","TX SAN MARCOS"
"US1TXHYS189","Texas","TX WIMBERLEY"
"US1TXHYS191","Texas","TX DRIPPING SPRINGS"
"US1TXHYS193","Texas","TX KYLE"
"US1TXHYS195","Texas","TX WIMBERLEY"
"US1TXHYS196","Texas","TX DRIPPING SPRINGS"
"US1TXHYS197","Texas","TX DRIPPING SPRINGS"
"US1TXHYS198","Texas","TX HAYS"
"US1TXHYS199","Texas","TX WIMBERLEY"
"US1TXHYS200","Texas","TX WOODCREEK"
"US1TXHYS201","Texas","TX SAN MARCOS"
"US1TXHYS202","Texas","TX SAN MARCOS"
"US1TXHYS203","Texas","TX WIMBERLEY"
"US1TXHYS204","Texas","TX DRIPPING SPRINGS"
"US1TXHYS205","Texas","TX BUDA"
"US1TXHYS206","Texas","TX DRIPPING SPRINGS"
"US1TXHYS207","Texas","TX WIMBERLEY"
"US1TXHYS209","Texas","TX DRIPPING SPRINGS"
"US1TXHYS210","Texas","TX WIMBERLEY"
"US1TXHYS211","Texas","TX SAN MARCOS"
"US1TXHYS213","Texas","TX SAN MARCOS"
"US1TXHYS215","Texas","TX DRIPPING SPRINGS"
"US1TXHYS217","Texas","TX DRIPPING SPRINGS"
"US1TXHYS220","Texas","TX WIMBERLEY"
"US1TXHYS221","Texas","TX SAN MARCOS"
"US1TXHYS223","Texas","TX WIMBERLEY"
"US1TXHYS224","Texas","TX DRIFTWOOD"
"US1TXHYS226","Texas","TX SAN MARCOS"
"US1TXHYS227","Texas","TX BUDA"
"US1TXHYS228","Texas","TX DRIPPING SPRINGS"
"US1TXHYS229","Texas","TX BUDA"
"US1TXHYS232","Texas","TX DRIFTWOOD"
"US1TXHYS233","Texas","TX DRIFTWOOD"
"US1TXHYS236","Texas","TX SAN MARCOS"
"US1TXJC0001","Texas","TX JACKSBORO"
"US1TXJC0002","Texas","TX PERRIN"
"US1TXJC0003","Texas","TX JACKSBORO"
"US1TXJD0001","Texas","TX FORT DAVIS"
"US1TXJD0002","Texas","TX FORT DAVIS"
"US1TXJD0004","Texas","TX FORT DAVIS"
"US1TXJD0005","Texas","TX FORT DAVIS"
"US1TXJD0008","Texas","TX FORT DAVIS"
"US1TXJD0009","Texas","TX KENT"
"US1TXJH0002","Texas","TX HEBBRONVILLE"
"US1TXJH0003","Texas","TX HEBBRONVILLE"
"US1TXJH0004","Texas","TX HEBBRONVILLE"
"US1TXJH0006","Texas","TX HEBBRONVILLE"
"US1TXJH0007","Texas","TX HEBBRONVILLE"
"US1TXJH0008","Texas","TX HEBBRONVILLE"
"US1TXJH0009","Texas","TX HEBBRONVILLE"
"US1TXJH0010","Texas","TX HEBBRONVILLE"
"US1TXJH0011","Texas","TX HEBBRONVILLE"
"US1TXJH0012","Texas","TX HEBBRONVILLE"
"US1TXJJ0001","Texas","TX NEDERLAND"
"US1TXJJ0002","Texas","TX PORT ARTHUR"
"US1TXJJ0003","Texas","TX PORT NECHES"
"US1TXJJ0004","Texas","TX GROVES"
"US1TXJJ0005","Texas","TX BEAUMONT"
"US1TXJJ0007","Texas","TX BEAUMONT"
"US1TXJJ0008","Texas","TX BEAUMONT"
"US1TXJJ0009","Texas","TX BEAUMONT"
"US1TXJJ0010","Texas","TX PORT ARTHUR"
"US1TXJJ0011","Texas","TX BEAUMONT"
"US1TXJJ0013","Texas","TX PORT ARTHUR"
"US1TXJJ0014","Texas","TX PORT ARTHUR"
"US1TXJJ0015","Texas","TX NEDERLAND"
"US1TXJJ0017","Texas","TX BEAUMONT"
"US1TXJJ0018","Texas","TX BEAUMONT"
"US1TXJJ0019","Texas","TX NEDERLAND"
"US1TXJK0001","Texas","TX EDNA"
"US1TXJK0003","Texas","TX EDNA"
"US1TXJK0004","Texas","TX EDNA"
"US1TXJK0005","Texas","TX GANADO"
"US1TXJK0006","Texas","TX EDNA"
"US1TXJN0001","Texas","TX MANSFIELD"
"US1TXJN0002","Texas","TX BURLESON"
"US1TXJN0003","Texas","TX CLEBURNE"
"US1TXJN0004","Texas","TX GRANDVIEW"
"US1TXJN0006","Texas","TX GODLEY"
"US1TXJN0010","Texas","TX BURLESON"
"US1TXJN0012","Texas","TX JOSHUA"
"US1TXJN0013","Texas","TX BURLESON"
"US1TXJN0014","Texas","TX CLEBURNE"
"US1TXJN0016","Texas","TX CLEBURNE"
"US1TXJN0018","Texas","TX BURLESON"
"US1TXJN0019","Texas","TX CLEBURNE"
"US1TXJN0025","Texas","TX CLEBURNE"
"US1TXJN0027","Texas","TX GRANDVIEW"
"US1TXJN0030","Texas","TX BURLESON"
"US1TXJO0001","Texas","TX ANSON"
"US1TXJO0003","Texas","TX STAMFORD"
"US1TXJO0004","Texas","TX STAMFORD"
"US1TXJO0005","Texas","TX ABILENE"
"US1TXJO0006","Texas","TX HAMLIN"
"US1TXJO0008","Texas","TX HAMLIN"
"US1TXJO0009","Texas","TX MERKEL"
"US1TXJS0002","Texas","TX JASPER"
"US1TXJS0003","Texas","TX KIRBYVILLE"
"US1TXJS0004","Texas","TX JASPER"
"US1TXJS0006","Texas","TX BUNA"
"US1TXJW0003","Texas","TX ORANGE GROVE"
"US1TXJW0004","Texas","TX ORANGE GROVE"
"US1TXJW0005","Texas","TX ORANGE GROVE"
"US1TXJW0006","Texas","TX ORANGE GROVE"
"US1TXJW0007","Texas","TX ORANGE GROVE"
"US1TXJW0008","Texas","TX PALITO BLANCO"
"US1TXJW0011","Texas","TX ALICE"
"US1TXJW0014","Texas","TX SANDIA"
"US1TXJW0015","Texas","TX PREMONT"
"US1TXJW0016","Texas","TX PREMONT"
"US1TXJW0017","Texas","TX ALICE"
"US1TXKF0001","Texas","TX CRANDALL"
"US1TXKF0003","Texas","TX COMBINE"
"US1TXKF0004","Texas","TX MABANK"
"US1TXKF0005","Texas","TX MABANK"
"US1TXKF0006","Texas","TX MABANK"
"US1TXKF0007","Texas","TX MABANK"
"US1TXKF0009","Texas","TX FORNEY"
"US1TXKF0010","Texas","TX TERRELL"
"US1TXKF0011","Texas","TX KAUFMAN"
"US1TXKF0012","Texas","TX TERRELL"
"US1TXKF0015","Texas","TX TERRELL"
"US1TXKF0016","Texas","TX GRAYS PRAIRIE"
"US1TXKF0017","Texas","TX KAUFMAN"
"US1TXKF0018","Texas","TX TERRELL"
"US1TXKF0019","Texas","TX TERRELL"
"US1TXKF0020","Texas","TX COTTONWOOD"
"US1TXKF0023","Texas","TX TERRELL"
"US1TXKF0027","Texas","TX KEMP"
"US1TXKL0001","Texas","TX KINGSVILLE"
"US1TXKL0002","Texas","TX KINGSVILLE"
"US1TXKL0007","Texas","TX KINGSVILLE"
"US1TXKL0009","Texas","TX KINGSVILLE"
"US1TXKL0011","Texas","TX KINGSVILLE"
"US1TXKM0001","Texas","TX JUNCTION"
"US1TXKM0002","Texas","TX JUNCTION"
"US1TXKM0003","Texas","TX JUNCTION"
"US1TXKM0005","Texas","TX JUNCTION"
"US1TXKM0006","Texas","TX TELEGRAPH"
"US1TXKM0007","Texas","TX INGRAM"
"US1TXKN0001","Texas","TX BOERNE"
"US1TXKN0002","Texas","TX BOERNE"
"US1TXKN0003","Texas","TX BOERNE"
"US1TXKN0004","Texas","TX BOERNE"
"US1TXKN0005","Texas","TX KENDALIA"
"US1TXKN0007","Texas","TX FAIR OAKS RANCH"
"US1TXKN0008","Texas","TX FAIR OAKS RANCH"
"US1TXKN0010","Texas","TX BOERNE"
"US1TXKN0011","Texas","TX COMFORT"
"US1TXKN0012","Texas","TX BOERNE"
"US1TXKN0014","Texas","TX FAIR OAKS RANCH"
"US1TXKN0015","Texas","TX KENDALIA"
"US1TXKN0018","Texas","TX COMFORT"
"US1TXKN0019","Texas","TX KENDALIA"
"US1TXKN0021","Texas","TX COMFORT"
"US1TXKN0022","Texas","TX BOERNE"
"US1TXKN0023","Texas","TX KENDALIA"
"US1TXKN0024","Texas","TX BOERNE"
"US1TXKN0026","Texas","TX BOERNE"
"US1TXKN0027","Texas","TX BOERNE"
"US1TXKN0028","Texas","TX BOERNE"
"US1TXKN0033","Texas","TX FAIR OAKS RANCH"
"US1TXKN0035","Texas","TX BOERNE"
"US1TXKN0038","Texas","TX KENDALIA"
"US1TXKN0039","Texas","TX BOERNE"
"US1TXKN0040","Texas","TX BERGHEIM"
"US1TXKN0042","Texas","TX BOERNE"
"US1TXKN0043","Texas","TX BOERNE"
"US1TXKN0044","Texas","TX BOERNE"
"US1TXKN0045","Texas","TX BOERNE"
"US1TXKN0046","Texas","TX BOERNE"
"US1TXKN0048","Texas","TX BLANCO"
"US1TXKN0049","Texas","TX BOERNE"
"US1TXKN0050","Texas","TX SISTERDALE"
"US1TXKN0052","Texas","TX BOERNE"
"US1TXKN0053","Texas","TX BOERNE"
"US1TXKN0054","Texas","TX BOERNE"
"US1TXKN0056","Texas","TX BOERNE"
"US1TXKN0057","Texas","TX BOERNE"
"US1TXKN0059","Texas","TX BOERNE"
"US1TXKN0060","Texas","TX BOERNE"
"US1TXKN0061","Texas","TX BOERNE"
"US1TXKN0062","Texas","TX BOERNE"
"US1TXKN0064","Texas","TX FREDERICKSBURG"
"US1TXKN0065","Texas","TX BOERNE"
"US1TXKN0066","Texas","TX COMFORT"
"US1TXKN0067","Texas","TX BOERNE"
"US1TXKN0071","Texas","TX BOERNE"
"US1TXKN0072","Texas","TX COMFORT"
"US1TXKN0073","Texas","TX FAIR OAKS RANCH"
"US1TXKN0074","Texas","TX BOERNE"
"US1TXKN0077","Texas","TX BOERNE"
"US1TXKN0080","Texas","TX COMFORT"
"US1TXKN0081","Texas","TX COMFORT"
"US1TXKN0089","Texas","TX SISTERDALE"
"US1TXKN0092","Texas","TX COMFORT"
"US1TXKN0094","Texas","TX BOERNE"
"US1TXKN0095","Texas","TX BOERNE"
"US1TXKN0097","Texas","TX BOERNE"
"US1TXKN0099","Texas","TX PIPE CREEK"
"US1TXKN0100","Texas","TX KENDALIA"
"US1TXKN0101","Texas","TX BLANCO"
"US1TXKN0102","Texas","TX COMFORT"
"US1TXKN0103","Texas","TX BOERNE"
"US1TXKN0106","Texas","TX BOERNE"
"US1TXKN0107","Texas","TX BOERNE"
"US1TXKN0109","Texas","TX COMFORT"
"US1TXKN0110","Texas","TX FAIR OAKS RANCH"
"US1TXKN0112","Texas","TX BOERNE"
"US1TXKN0116","Texas","TX BOERNE"
"US1TXKN0118","Texas","TX BOERNE"
"US1TXKN0119","Texas","TX BOERNE"
"US1TXKN0120","Texas","TX KENDALIA"
"US1TXKN0121","Texas","TX BOERNE"
"US1TXKN0122","Texas","TX COMFORT"
"US1TXKN0123","Texas","TX BLANCO"
"US1TXKN0126","Texas","TX BOERNE"
"US1TXKN0127","Texas","TX BOERNE"
"US1TXKN0129","Texas","TX BOERNE"
"US1TXKN0130","Texas","TX BOERNE"
"US1TXKN0131","Texas","TX BOERNE"
"US1TXKN0132","Texas","TX BOERNE"
"US1TXKN0133","Texas","TX BOERNE"
"US1TXKN0135","Texas","TX BOERNE"
"US1TXKN0137","Texas","TX BOERNE"
"US1TXKN0141","Texas","TX BOERNE"
"US1TXKR0001","Texas","TX INGRAM"
"US1TXKR0002","Texas","TX KERRVILLE"
"US1TXKR0003","Texas","TX INGRAM"
"US1TXKR0006","Texas","TX KERRVILLE"
"US1TXKR0007","Texas","TX KERRVILLE"
"US1TXKR0009","Texas","TX INGRAM"
"US1TXKR0010","Texas","TX INGRAM"
"US1TXKR0011","Texas","TX HUNT"
"US1TXKR0015","Texas","TX INGRAM"
"US1TXKR0016","Texas","TX KERRVILLE"
"US1TXKR0017","Texas","TX KERRVILLE"
"US1TXKR0020","Texas","TX KERRVILLE"
"US1TXKR0021","Texas","TX KERRVILLE"
"US1TXKR0022","Texas","TX KERRVILLE"
"US1TXKR0023","Texas","TX INGRAM"
"US1TXKR0024","Texas","TX KERRVILLE"
"US1TXKR0025","Texas","TX INGRAM"
"US1TXKR0026","Texas","TX INGRAM"
"US1TXKR0027","Texas","TX KERRVILLE"
"US1TXKR0028","Texas","TX KERRVILLE"
"US1TXKR0030","Texas","TX INGRAM"
"US1TXKR0032","Texas","TX HUNT"
"US1TXKR0035","Texas","TX MOUNTAIN HOME"
"US1TXKR0036","Texas","TX INGRAM"
"US1TXKR0037","Texas","TX COMFORT"
"US1TXKR0038","Texas","TX CENTER POINT"
"US1TXKR0039","Texas","TX KERRVILLE"
"US1TXKR0041","Texas","TX INGRAM"
"US1TXKR0042","Texas","TX KERRVILLE"
"US1TXKR0043","Texas","TX KERRVILLE"
"US1TXKR0045","Texas","TX HARPER"
"US1TXKR0047","Texas","TX CENTER POINT"
"US1TXKR0050","Texas","TX INGRAM"
"US1TXKR0052","Texas","TX CENTER POINT"
"US1TXKR0053","Texas","TX KERRVILLE"
"US1TXKR0054","Texas","TX CENTER POINT"
"US1TXKR0056","Texas","TX KERRVILLE"
"US1TXKR0057","Texas","TX INGRAM"
"US1TXKR0059","Texas","TX KERRVILLE"
"US1TXKR0060","Texas","TX KERRVILLE"
"US1TXKR0062","Texas","TX CENTER POINT"
"US1TXKR0063","Texas","TX KERRVILLE"
"US1TXKR0064","Texas","TX INGRAM"
"US1TXKR0065","Texas","TX COMFORT"
"US1TXKR0066","Texas","TX KERRVILLE"
"US1TXKR0067","Texas","TX KERRVILLE"
"US1TXKR0068","Texas","TX KERRVILLE"
"US1TXKR0069","Texas","TX KERRVILLE"
"US1TXKR0071","Texas","TX KERRVILLE"
"US1TXKR0074","Texas","TX KERRVILLE"
"US1TXKR0075","Texas","TX CENTER POINT"
"US1TXKR0077","Texas","TX INGRAM"
"US1TXKR0078","Texas","TX KERRVILLE"
"US1TXKR0079","Texas","TX KERRVILLE"
"US1TXKR0081","Texas","TX KERRVILLE"
"US1TXKR0083","Texas","TX KERRVILLE"
"US1TXKR0085","Texas","TX INGRAM"
"US1TXKR0086","Texas","TX HUNT"
"US1TXKR0089","Texas","TX INGRAM"
"US1TXKR0094","Texas","TX HUNT"
"US1TXKR0095","Texas","TX KERRVILLE"
"US1TXKR0096","Texas","TX INGRAM"
"US1TXKR0097","Texas","TX HUNT"
"US1TXKR0098","Texas","TX COMFORT"
"US1TXKR0100","Texas","TX INGRAM"
"US1TXKR0101","Texas","TX KERRVILLE"
"US1TXKR0103","Texas","TX KERRVILLE"
"US1TXKR0104","Texas","TX KERRVILLE"
"US1TXKR0105","Texas","TX KERRVILLE"
"US1TXKS0001","Texas","TX RUNGE"
"US1TXKS0003","Texas","TX KARNES CITY"
"US1TXKS0004","Texas","TX RUNGE"
"US1TXKS0005","Texas","TX RUNGE"
"US1TXKS0009","Texas","TX GILLETT"
"US1TXKS0010","Texas","TX RUNGE"
"US1TXKS0012","Texas","TX KARNES CITY"
"US1TXKT0001","Texas","TX SNYDER"
"US1TXKX0001","Texas","TX TRUSCOTT"
"US1TXKX0002","Texas","TX BENJAMIN"
"US1TXKX0003","Texas","TX KNOX CITY"
"US1TXKY0002","Texas","TX CLOSED"
"US1TXKY0003","Texas","TX BRACKETTVILLE"
"US1TXKY0004","Texas","TX BRACKETTVILLE"
"US1TXKY0005","Texas","TX CLOSED"
"US1TXKY0006","Texas","TX BRACKETTVILLE"
"US1TXKY0007","Texas","TX BRACKETTVILLE"
"US1TXKY0008","Texas","TX CLOSED"
"US1TXKY0009","Texas","TX CLOSED"
"US1TXKY0010","Texas","TX CLOSED"
"US1TXKY0011","Texas","TX SPOFFORD"
"US1TXKY0013","Texas","TX BRACKETTVILLE"
"US1TXKY0014","Texas","TX CLOSED"
"US1TXKY0015","Texas","TX BRACKETTVILLE"
"US1TXKY0017","Texas","TX BRACKETTVILLE"
"US1TXKY0018","Texas","TX BRACKETTVILLE"
"US1TXKY0023","Texas","TX BRACKETTVILLE"
"US1TXLB0001","Texas","TX LITTLEFIELD"
"US1TXLB0002","Texas","TX OLTON"
"US1TXLE0003","Texas","TX GIDDINGS"
"US1TXLE0004","Texas","TX LEXINGTON"
"US1TXLE0005","Texas","TX LEXINGTON"
"US1TXLE0010","Texas","TX LEXINGTON"
"US1TXLE0012","Texas","TX LEXINGTON"
"US1TXLE0013","Texas","TX LEXINGTON"
"US1TXLE0014","Texas","TX LEXINGTON"
"US1TXLE0015","Texas","TX LEXINGTON"
"US1TXLE0016","Texas","TX LEXINGTON"
"US1TXLE0019","Texas","TX GIDDINGS"
"US1TXLE0020","Texas","TX LEXINGTON"
"US1TXLE0021","Texas","TX GIDDINGS"
"US1TXLK0001","Texas","TX WOODROW"
"US1TXLK0002","Texas","TX WOODROW"
"US1TXLK0003","Texas","TX LUBBOCK"
"US1TXLK0004","Texas","TX LUBBOCK"
"US1TXLK0005","Texas","TX LUBBOCK"
"US1TXLK0006","Texas","TX LUBBOCK"
"US1TXLK0007","Texas","TX LUBBOCK"
"US1TXLK0008","Texas","TX LUBBOCK"
"US1TXLK0009","Texas","TX SHALLOWATER"
"US1TXLK0011","Texas","TX LUBBOCK"
"US1TXLK0012","Texas","TX LUBBOCK"
"US1TXLK0014","Texas","TX LUBBOCK"
"US1TXLK0017","Texas","TX LUBBOCK"
"US1TXLK0021","Texas","TX LUBBOCK"
"US1TXLK0022","Texas","TX LUBBOCK INTERNATIONAL"
"US1TXLK0023","Texas","TX LUBBOCK"
"US1TXLK0024","Texas","TX RANSOM CANYON"
"US1TXLK0027","Texas","TX LUBBOCK"
"US1TXLK0028","Texas","TX LUBBOCK"
"US1TXLK0030","Texas","TX SHALLOWATER"
"US1TXLK0031","Texas","TX LUBBOCK"
"US1TXLK0032","Texas","TX LUBBOCK"
"US1TXLK0033","Texas","TX LUBBOCK"
"US1TXLK0035","Texas","TX RANSOM CANYON"
"US1TXLK0039","Texas","TX LUBBOCK"
"US1TXLK0046","Texas","TX SHALLOWATER"
"US1TXLK0047","Texas","TX WOLFFORTH"
"US1TXLK0048","Texas","TX LUBBOCK"
"US1TXLK0050","Texas","TX LUBBOCK"
"US1TXLK0051","Texas","TX SLIDE"
"US1TXLK0054","Texas","TX ABERNATHY"
"US1TXLK0056","Texas","TX LUBBOCK"
"US1TXLK0057","Texas","TX LUBBOCK"
"US1TXLK0059","Texas","TX WOLFFORTH"
"US1TXLK0064","Texas","TX LUBBOCK"
"US1TXLK0069","Texas","TX LUBBOCK"
"US1TXLK0070","Texas","TX IDALOU"
"US1TXLK0072","Texas","TX LUBBOCK"
"US1TXLK0073","Texas","TX LUBBOCK"
"US1TXLK0074","Texas","TX LUBBOCK"
"US1TXLK0077","Texas","TX LUBBOCK"
"US1TXLK0078","Texas","TX LUBBOCK"
"US1TXLK0079","Texas","TX LUBBOCK"
"US1TXLK0080","Texas","TX LUBBOCK"
"US1TXLK0081","Texas","TX LUBBOCK"
"US1TXLK0084","Texas","TX LUBBOCK"
"US1TXLK0088","Texas","TX LUBBOCK"
"US1TXLL0001","Texas","TX LLANO"
"US1TXLL0002","Texas","TX KINGSLAND"
"US1TXLL0004","Texas","TX HORSESHOE BAY"
"US1TXLL0007","Texas","TX HORSESHOE BAY"
"US1TXLL0008","Texas","TX HORSESHOE BAY"
"US1TXLL0011","Texas","TX HORSESHOE BAY"
"US1TXLL0012","Texas","TX LLANO"
"US1TXLL0016","Texas","TX LLANO"
"US1TXLL0017","Texas","TX SUNRISE BEACH VILLAGE"
"US1TXLL0018","Texas","TX LLANO"
"US1TXLL0019","Texas","TX HORSESHOE BAY"
"US1TXLL0020","Texas","TX SUNRISE BEACH VILLAGE"
"US1TXLL0021","Texas","TX LLANO"
"US1TXLL0023","Texas","TX KINGSLAND"
"US1TXLL0024","Texas","TX HORSESHOE BAY"
"US1TXLL0025","Texas","TX HORSESHOE BAY"
"US1TXLL0026","Texas","TX LLANO"
"US1TXLL0027","Texas","TX HORSESHOE BAY"
"US1TXLL0029","Texas","TX HORSESHOE BAY"
"US1TXLL0030","Texas","TX KINGSLAND"
"US1TXLL0034","Texas","TX TOW"
"US1TXLL0035","Texas","TX HORSESHOE BAY"
"US1TXLL0039","Texas","TX BUCHANAN DAM"
"US1TXLL0040","Texas","TX HORSESHOE BAY"
"US1TXLL0041","Texas","TX LLANO"
"US1TXLL0043","Texas","TX KINGSLAND"
"US1TXLL0044","Texas","TX KINGSLAND"
"US1TXLL0045","Texas","TX SUNRISE BEACH VILLAGE"
"US1TXLL0046","Texas","TX BUCHANAN DAM"
"US1TXLL0047","Texas","TX LLANO"
"US1TXLL0048","Texas","TX HORSESHOE BAY"
"US1TXLL0049","Texas","TX LLANO"
"US1TXLL0050","Texas","TX LLANO"
"US1TXLL0052","Texas","TX KINGSLAND"
"US1TXLL0055","Texas","TX LLANO"
"US1TXLL0056","Texas","TX LLANO"
"US1TXLL0057","Texas","TX BLUFFTON"
"US1TXLL0059","Texas","TX CASTELL"
"US1TXLL0062","Texas","TX KINGSLAND"
"US1TXLL0064","Texas","TX LLANO"
"US1TXLM0002","Texas","TX PARIS"
"US1TXLM0003","Texas","TX POWDERLY"
"US1TXLM0004","Texas","TX SUMNER"
"US1TXLM0008","Texas","TX PARIS"
"US1TXLN0001","Texas","TX CENTERVILLE"
"US1TXLN0002","Texas","TX OAKWOOD"
"US1TXLN0003","Texas","TX CENTERVILLE"
"US1TXLO0002","Texas","TX GEORGE WEST"
"US1TXLO0005","Texas","TX CHOKE CANYON DAM NORTH SIDE"
"US1TXLO0008","Texas","TX CLEGG"
"US1TXLO0009","Texas","TX GEORGE WEST"
"US1TXLO0011","Texas","TX GEORGE WEST"
"US1TXLO0012","Texas","TX GEORGE WEST"
"US1TXLO0013","Texas","TX THREE RIVERS"
"US1TXLO0014","Texas","TX SANDIA"
"US1TXLO0016","Texas","TX GEORGE WEST"
"US1TXLO0017","Texas","TX MATHIS"
"US1TXLO0018","Texas","TX GEORGE WEST"
"US1TXLP0001","Texas","TX LAMPASAS"
"US1TXLP0002","Texas","TX LAMPASAS"
"US1TXLP0004","Texas","TX LAMPASAS"
"US1TXLP0006","Texas","TX KEMPNER"
"US1TXLP0008","Texas","TX KEMPNER"
"US1TXLP0010","Texas","TX LOMETA"
"US1TXLP0011","Texas","TX LOMETA"
"US1TXLP0012","Texas","TX LAMPASAS"
"US1TXLP0013","Texas","TX KEMPNER"
"US1TXLP0015","Texas","TX LAMPASAS"
"US1TXLR0001","Texas","TX CLEVELAND"
"US1TXLR0003","Texas","TX DAYTON"
"US1TXLR0004","Texas","TX DAYTON"
"US1TXLR0005","Texas","TX DAYTON"
"US1TXLR0007","Texas","TX DAYTON"
"US1TXLR0010","Texas","TX CLEVELAND"
"US1TXLR0013","Texas","TX CLEVELAND"
"US1TXLR0014","Texas","TX DAYTON"
"US1TXLR0015","Texas","TX DAYTON"
"US1TXLR0016","Texas","TX DAYTON"
"US1TXLS0003","Texas","TX DILLEY"
"US1TXLS0004","Texas","TX ARTESIA WELLS"
"US1TXLS0005","Texas","TX COTULLA"
"US1TXLS0006","Texas","TX ARTESIA WELLS"
"US1TXLS0007","Texas","TX LOS ANGELES"
